id,CpuName,CpuNumberOfCores,CpuNumberOfThreads,CpuFrequency,GpuName,GpuMemorySize,GameResolution,GameSetting,GameName,FPS
122540,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,grandTheftAuto5,130.0
122541,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,grandTheftAuto5,130.0
122542,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,grandTheftAuto5,130.0
122543,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,grandTheftAuto5,130.0
122544,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,grandTheftAuto5,130.0
122545,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,grandTheftAuto5,130.0
122546,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,grandTheftAuto5,130.0
122547,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,grandTheftAuto5,130.0
122548,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,grandTheftAuto5,130.0
122549,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,grandTheftAuto5,130.0
122550,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,grandTheftAuto5,130.0
122551,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,grandTheftAuto5,130.0
122552,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,grandTheftAuto5,130.0
122553,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,grandTheftAuto5,130.0
122554,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,grandTheftAuto5,130.0
122555,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,grandTheftAuto5,130.0
122556,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,grandTheftAuto5,130.0
122557,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,grandTheftAuto5,130.0
122558,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,grandTheftAuto5,130.0
122559,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,grandTheftAuto5,130.0
122560,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,grandTheftAuto5,130.0
122561,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,grandTheftAuto5,130.0
122562,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,grandTheftAuto5,130.0
122563,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,grandTheftAuto5,130.0
122564,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,grandTheftAuto5,130.0
122565,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,grandTheftAuto5,130.0
122566,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,grandTheftAuto5,130.0
122567,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,grandTheftAuto5,140.0
122568,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,grandTheftAuto5,140.0
122569,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,grandTheftAuto5,140.0
122570,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,grandTheftAuto5,140.0
122571,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,grandTheftAuto5,140.0
122572,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,grandTheftAuto5,140.0
122573,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,grandTheftAuto5,140.0
122574,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,grandTheftAuto5,140.0
122575,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,grandTheftAuto5,140.0
122576,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,grandTheftAuto5,140.0
122577,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,grandTheftAuto5,140.0
122578,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,grandTheftAuto5,140.0
122579,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,grandTheftAuto5,140.0
122580,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,grandTheftAuto5,140.0
122581,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,grandTheftAuto5,140.0
122582,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,grandTheftAuto5,140.0
122583,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,grandTheftAuto5,140.0
122584,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,grandTheftAuto5,140.0
122585,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,grandTheftAuto5,140.0
122586,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,grandTheftAuto5,140.0
122587,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,grandTheftAuto5,140.0
122588,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,grandTheftAuto5,140.0
122589,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,grandTheftAuto5,140.0
122590,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,grandTheftAuto5,140.0
122591,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,grandTheftAuto5,140.0
122592,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,grandTheftAuto5,140.0
122593,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,grandTheftAuto5,140.0
122594,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,grandTheftAuto5,140.0
122595,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,grandTheftAuto5,140.0
122596,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,grandTheftAuto5,140.0
122597,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,grandTheftAuto5,140.0
122598,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,grandTheftAuto5,140.0
122599,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,grandTheftAuto5,140.0
122600,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,grandTheftAuto5,140.0
122601,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,grandTheftAuto5,140.0
122602,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,grandTheftAuto5,140.0
122603,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,grandTheftAuto5,140.0
122604,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,grandTheftAuto5,140.0
122605,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,grandTheftAuto5,140.0
122606,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,grandTheftAuto5,140.0
122607,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,grandTheftAuto5,140.0
122608,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,grandTheftAuto5,140.0
122609,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,grandTheftAuto5,140.0
122610,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,grandTheftAuto5,140.0
122611,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,grandTheftAuto5,140.0
122612,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,grandTheftAuto5,140.0
122613,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,grandTheftAuto5,140.0
122614,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,grandTheftAuto5,140.0
122615,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,grandTheftAuto5,140.0
122616,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,grandTheftAuto5,140.0
122617,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,grandTheftAuto5,140.0
122618,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,grandTheftAuto5,140.0
122619,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,grandTheftAuto5,140.0
122620,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,grandTheftAuto5,140.0
122621,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,grandTheftAuto5,140.0
122622,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,grandTheftAuto5,140.0
122623,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,grandTheftAuto5,140.0
122624,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,grandTheftAuto5,140.0
122625,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,grandTheftAuto5,140.0
122626,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,grandTheftAuto5,140.0
122627,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,grandTheftAuto5,140.0
122628,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,grandTheftAuto5,140.0
122629,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,grandTheftAuto5,140.0
122630,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,grandTheftAuto5,140.0
122631,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,grandTheftAuto5,140.0
122632,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,grandTheftAuto5,140.0
122633,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,grandTheftAuto5,140.0
122634,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,grandTheftAuto5,140.0
122635,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,grandTheftAuto5,140.0
122636,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,grandTheftAuto5,140.0
122637,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,grandTheftAuto5,140.0
122638,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,grandTheftAuto5,140.0
122639,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,grandTheftAuto5,140.0
122640,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,grandTheftAuto5,140.0
122641,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,grandTheftAuto5,140.0
122642,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,grandTheftAuto5,140.0
122643,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,grandTheftAuto5,150.0
122644,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,grandTheftAuto5,150.0
122645,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,grandTheftAuto5,150.0
122646,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,grandTheftAuto5,150.0
122647,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,grandTheftAuto5,150.0
122648,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,grandTheftAuto5,150.0
122649,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,grandTheftAuto5,150.0
122650,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,grandTheftAuto5,150.0
122651,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,grandTheftAuto5,160.0
122652,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,grandTheftAuto5,160.0
122653,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,grandTheftAuto5,160.0
122654,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,grandTheftAuto5,160.0
122655,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,grandTheftAuto5,160.0
122656,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,grandTheftAuto5,170.0
122657,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,grandTheftAuto5,170.0
122658,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,grandTheftAuto5,180.0
122659,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,grandTheftAuto5,180.0
122660,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,grandTheftAuto5,180.0
122661,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,grandTheftAuto5,180.0
122662,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,grandTheftAuto5,180.0
122663,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,grandTheftAuto5,200.0
122664,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,grandTheftAuto5,200.0
122665,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,grandTheftAuto5,200.0
122666,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,grandTheftAuto5,200.0
122667,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,grandTheftAuto5,200.0
122668,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,grandTheftAuto5,200.0
122669,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,grandTheftAuto5,200.0
122670,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,grandTheftAuto5,200.0
127996,AMD FX-8350,8,8,4000,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,grandTheftAuto5,60.0
127997,AMD FX-8350,8,8,4000,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,grandTheftAuto5,60.0
127998,AMD FX-8350,8,8,4000,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,grandTheftAuto5,70.0
127999,AMD FX-8350,8,8,4000,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,grandTheftAuto5,70.0
128000,AMD FX-8350,8,8,4000,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,grandTheftAuto5,100.0
128112,AMD FX-8350,8,8,4000,NVIDIA GeForce GTX 1060 6 GB 9Gbps,6000.0,1080,max,grandTheftAuto5,0.0
128113,AMD FX-8350,8,8,4000,NVIDIA GeForce GTX 1060 6 GB 9Gbps,6000.0,1080,max,grandTheftAuto5,30.0
128114,AMD FX-8350,8,8,4000,NVIDIA GeForce GTX 1060 6 GB 9Gbps,6000.0,1080,max,grandTheftAuto5,30.0
128115,AMD FX-8350,8,8,4000,NVIDIA GeForce GTX 1060 6 GB 9Gbps,6000.0,1080,max,grandTheftAuto5,40.0
128116,AMD FX-8350,8,8,4000,NVIDIA GeForce GTX 1060 6 GB 9Gbps,6000.0,1080,max,grandTheftAuto5,40.0
128117,AMD FX-8350,8,8,4000,NVIDIA GeForce GTX 1060 6 GB 9Gbps,6000.0,1080,max,grandTheftAuto5,40.0
128118,AMD FX-8350,8,8,4000,NVIDIA GeForce GTX 1060 6 GB 9Gbps,6000.0,1080,max,grandTheftAuto5,50.0
128119,AMD FX-8350,8,8,4000,NVIDIA GeForce GTX 1060 6 GB 9Gbps,6000.0,1080,max,grandTheftAuto5,50.0
128120,AMD FX-8350,8,8,4000,NVIDIA GeForce GTX 1060 6 GB 9Gbps,6000.0,1080,max,grandTheftAuto5,50.0
128121,AMD FX-8350,8,8,4000,NVIDIA GeForce GTX 1060 6 GB 9Gbps,6000.0,1080,max,grandTheftAuto5,50.0
128122,AMD FX-8350,8,8,4000,NVIDIA GeForce GTX 1060 6 GB 9Gbps,6000.0,1080,max,grandTheftAuto5,50.0
128123,AMD FX-8350,8,8,4000,NVIDIA GeForce GTX 1060 6 GB 9Gbps,6000.0,1080,max,grandTheftAuto5,50.0
128124,AMD FX-8350,8,8,4000,NVIDIA GeForce GTX 1060 6 GB 9Gbps,6000.0,1080,max,grandTheftAuto5,50.0
128125,AMD FX-8350,8,8,4000,NVIDIA GeForce GTX 1060 6 GB 9Gbps,6000.0,1080,max,grandTheftAuto5,50.0
128126,AMD FX-8350,8,8,4000,NVIDIA GeForce GTX 1060 6 GB 9Gbps,6000.0,1080,max,grandTheftAuto5,50.0
128127,AMD FX-8350,8,8,4000,NVIDIA GeForce GTX 1060 6 GB 9Gbps,6000.0,1080,max,grandTheftAuto5,50.0
128128,AMD FX-8350,8,8,4000,NVIDIA GeForce GTX 1060 6 GB 9Gbps,6000.0,1080,max,grandTheftAuto5,50.0
128129,AMD FX-8350,8,8,4000,NVIDIA GeForce GTX 1060 6 GB 9Gbps,6000.0,1080,max,grandTheftAuto5,50.0
128130,AMD FX-8350,8,8,4000,NVIDIA GeForce GTX 1060 6 GB 9Gbps,6000.0,1080,max,grandTheftAuto5,60.0
128131,AMD FX-8350,8,8,4000,NVIDIA GeForce GTX 1060 6 GB 9Gbps,6000.0,1080,max,grandTheftAuto5,60.0
128132,AMD FX-8350,8,8,4000,NVIDIA GeForce GTX 1060 6 GB 9Gbps,6000.0,1080,max,grandTheftAuto5,70.0
128133,AMD FX-8350,8,8,4000,NVIDIA GeForce GTX 1060 6 GB 9Gbps,6000.0,1080,max,grandTheftAuto5,70.0
128134,AMD FX-8350,8,8,4000,NVIDIA GeForce GTX 1060 6 GB 9Gbps,6000.0,1080,max,grandTheftAuto5,70.0
128135,AMD FX-8350,8,8,4000,NVIDIA GeForce GTX 1060 6 GB 9Gbps,6000.0,1080,max,grandTheftAuto5,70.0
128136,AMD FX-8350,8,8,4000,NVIDIA GeForce GTX 1060 6 GB 9Gbps,6000.0,1080,max,grandTheftAuto5,70.0
128137,AMD FX-8350,8,8,4000,NVIDIA GeForce GTX 1060 6 GB 9Gbps,6000.0,1080,max,grandTheftAuto5,70.0
128138,AMD FX-8350,8,8,4000,NVIDIA GeForce GTX 1060 6 GB 9Gbps,6000.0,1080,max,grandTheftAuto5,70.0
128139,AMD FX-8350,8,8,4000,NVIDIA GeForce GTX 1060 6 GB 9Gbps,6000.0,1080,max,grandTheftAuto5,70.0
128140,AMD FX-8350,8,8,4000,NVIDIA GeForce GTX 1060 6 GB 9Gbps,6000.0,1080,max,grandTheftAuto5,70.0
128141,AMD FX-8350,8,8,4000,NVIDIA GeForce GTX 1060 6 GB 9Gbps,6000.0,1080,max,grandTheftAuto5,70.0
128142,AMD FX-8350,8,8,4000,NVIDIA GeForce GTX 1060 6 GB 9Gbps,6000.0,1080,max,grandTheftAuto5,80.0
128143,AMD FX-8350,8,8,4000,NVIDIA GeForce GTX 970,4000.0,1080,max,grandTheftAuto5,30.0
128144,AMD FX-8350,8,8,4000,NVIDIA GeForce GTX 970,4000.0,1080,max,grandTheftAuto5,30.0
128145,AMD FX-8350,8,8,4000,NVIDIA GeForce GTX 970,4000.0,1080,max,grandTheftAuto5,30.0
128146,AMD FX-8350,8,8,4000,NVIDIA GeForce GTX 970,4000.0,1080,max,grandTheftAuto5,40.0
128147,AMD FX-8350,8,8,4000,NVIDIA GeForce GTX 970,4000.0,1080,max,grandTheftAuto5,40.0
128148,AMD FX-8350,8,8,4000,NVIDIA GeForce GTX 970,4000.0,1080,max,grandTheftAuto5,40.0
128149,AMD FX-8350,8,8,4000,NVIDIA GeForce GTX 970,4000.0,1080,max,grandTheftAuto5,40.0
128150,AMD FX-8350,8,8,4000,NVIDIA GeForce GTX 970,4000.0,1080,max,grandTheftAuto5,40.0
128151,AMD FX-8350,8,8,4000,NVIDIA GeForce GTX 970,4000.0,1080,max,grandTheftAuto5,50.0
128152,AMD FX-8350,8,8,4000,NVIDIA GeForce GTX 970,4000.0,1080,max,grandTheftAuto5,50.0
128153,AMD FX-8350,8,8,4000,NVIDIA GeForce GTX 970,4000.0,1080,max,grandTheftAuto5,50.0
128154,AMD FX-8350,8,8,4000,NVIDIA GeForce GTX 970,4000.0,1080,max,grandTheftAuto5,50.0
128155,AMD FX-8350,8,8,4000,NVIDIA GeForce GTX 970,4000.0,1080,max,grandTheftAuto5,50.0
128156,AMD FX-8350,8,8,4000,NVIDIA GeForce GTX 970,4000.0,1080,max,grandTheftAuto5,50.0
128157,AMD FX-8350,8,8,4000,NVIDIA GeForce GTX 970,4000.0,1080,max,grandTheftAuto5,50.0
128158,AMD FX-8350,8,8,4000,NVIDIA GeForce GTX 970,4000.0,1080,max,grandTheftAuto5,60.0
128159,AMD FX-8350,8,8,4000,NVIDIA GeForce GTX 970,4000.0,1080,max,grandTheftAuto5,60.0
128160,AMD FX-8350,8,8,4000,NVIDIA GeForce GTX 970,4000.0,1080,max,grandTheftAuto5,60.0
128161,AMD FX-8350,8,8,4000,NVIDIA GeForce GTX 970,4000.0,1080,max,grandTheftAuto5,60.0
128162,AMD FX-8350,8,8,4000,NVIDIA GeForce GTX 970,4000.0,1080,max,grandTheftAuto5,60.0
128163,AMD FX-8350,8,8,4000,NVIDIA GeForce GTX 970,4000.0,1080,max,grandTheftAuto5,60.0
128164,AMD FX-8350,8,8,4000,NVIDIA GeForce GTX 970,4000.0,1080,max,grandTheftAuto5,60.0
128165,AMD FX-8350,8,8,4000,NVIDIA GeForce GTX 970,4000.0,1080,max,grandTheftAuto5,70.0
128166,AMD FX-8350,8,8,4000,NVIDIA GeForce GTX 970,4000.0,1080,max,grandTheftAuto5,70.0
128167,AMD FX-8350,8,8,4000,NVIDIA GeForce GTX 970,4000.0,1080,max,grandTheftAuto5,70.0
128168,AMD FX-8350,8,8,4000,NVIDIA GeForce GTX 970,4000.0,1080,max,grandTheftAuto5,70.0
128169,AMD FX-8350,8,8,4000,NVIDIA GeForce GTX 970,4000.0,1080,max,grandTheftAuto5,70.0
128170,AMD FX-8350,8,8,4000,NVIDIA GeForce GTX 970,4000.0,1080,max,grandTheftAuto5,70.0
130014,AMD Ryzen 5 2600,6,12,3400,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,grandTheftAuto5,30.0
130015,AMD Ryzen 5 2600,6,12,3400,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,grandTheftAuto5,80.0
130016,AMD Ryzen 5 2600,6,12,3400,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,grandTheftAuto5,80.0
130017,AMD Ryzen 5 2600,6,12,3400,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,grandTheftAuto5,90.0
130023,AMD Ryzen 5 2600,6,12,3400,NVIDIA GeForce GTX 1060 6 GB 9Gbps,6000.0,1080,max,grandTheftAuto5,70.0
130024,AMD Ryzen 5 2600,6,12,3400,NVIDIA GeForce GTX 1060 6 GB 9Gbps,6000.0,1080,max,grandTheftAuto5,80.0
130025,AMD Ryzen 5 2600,6,12,3400,NVIDIA GeForce GTX 1060 6 GB 9Gbps,6000.0,1080,max,grandTheftAuto5,80.0
130026,AMD Ryzen 5 2600,6,12,3400,NVIDIA GeForce GTX 1060 6 GB 9Gbps,6000.0,1080,max,grandTheftAuto5,80.0
130027,AMD Ryzen 5 2600,6,12,3400,NVIDIA GeForce GTX 970,4000.0,1080,max,grandTheftAuto5,50.0
130028,AMD Ryzen 5 2600,6,12,3400,NVIDIA GeForce GTX 970,4000.0,1080,max,grandTheftAuto5,60.0
130029,AMD Ryzen 5 2600,6,12,3400,NVIDIA GeForce GTX 970,4000.0,1080,max,grandTheftAuto5,60.0
130030,AMD Ryzen 5 2600,6,12,3400,NVIDIA GeForce GTX 970,4000.0,1080,max,grandTheftAuto5,70.0
130031,AMD Ryzen 5 2600,6,12,3400,NVIDIA GeForce GTX 970,4000.0,1080,max,grandTheftAuto5,70.0
130032,AMD Ryzen 5 2600,6,12,3400,NVIDIA GeForce GTX 970,4000.0,1080,max,grandTheftAuto5,90.0
